"","Date","County","Count","pop","case_percapita"
"142379",2018-11-28,"JACKSON",1,51621,1.93719610236144e-05
"142381",2018-11-28,"JEFFERSON",0,659429,0
"142383",2018-11-28,"LAMAR",0,13882,0
"142385",2018-11-28,"LAUDERDALE",0,92604,0
"142387",2018-11-28,"LAWRENCE",0,32941,0
"142389",2018-11-28,"LEE",0,163656,0
"142391",2018-11-28,"LIMESTONE",0,96177,0
"142393",2018-11-28,"LOWNDES",0,9974,0
"142395",2018-11-28,"MACON",0,18321,0
"142397",2018-11-28,"MADISON",1,367004,2.72476594260553e-06
"142399",2018-11-28,"MARENGO",0,19056,0
"142401",2018-11-28,"MARION",0,29750,0
"142403",2018-11-28,"MARSHALL",0,96170,0
"142405",2018-11-28,"MOBILE",0,413908,0
"142407",2018-11-28,"MONROE",0,21062,0
"142409",2018-11-28,"MONTGOMERY",1,226504,4.41493306961466e-06
"142411",2018-11-28,"MORGAN",1,119203,8.38905061114234e-06
"142413",2018-11-28,"PERRY",0,9070,0
"142415",2018-11-28,"PICKENS",0,19980,0
"142417",2018-11-28,"PIKE",0,33242,0
"142419",2018-11-28,"RANDOLPH",1,22727,4.40005280063361e-05
"142421",2018-11-28,"RUSSELL",0,57784,0
"142423",2018-11-28,"SHELBY",1,215583,4.63858467504395e-06
"142425",2018-11-28,"SAINT CLAIR",1,88654,1.1279806889706e-05
"142427",2018-11-28,"SUMTER",0,12634,0
"142429",2018-11-28,"TALLADEGA",0,80137,0
"142431",2018-11-28,"TALLAPOOSA",0,40535,0
"142433",2018-11-28,"TUSCALOOSA",0,208319,0
"142435",2018-11-28,"WALKER",0,63669,0
"142437",2018-11-28,"WASHINGTON",0,16402,0
"142439",2018-11-28,"WILCOX",0,10599,0
"142441",2018-11-28,"WINSTON",0,23693,0
"142443",2018-11-29,"AUTAUGA",1,55533,1.80073109682531e-05
"142445",2018-11-29,"BALDWIN",1,217855,4.59020908402378e-06
"142447",2018-11-29,"BARBOUR",0,24872,0
"142449",2018-11-29,"BIBB",0,22367,0
"142451",2018-11-29,"BLOUNT",0,57771,0
"142453",2018-11-29,"BULLOCK",0,10174,0
"142455",2018-11-29,"BUTLER",0,19631,0
"142457",2018-11-29,"CALHOUN",0,114331,0
"142459",2018-11-29,"CHAMBERS",0,33600,0
"142461",2018-11-29,"CHEROKEE",0,26014,0
"142463",2018-11-29,"CHILTON",0,44163,0
"142465",2018-11-29,"CHOCTAW",0,12833,0
"142467",2018-11-29,"CLARKE",0,23918,0
"142469",2018-11-29,"CLAY",0,13294,0
"142471",2018-11-29,"CLEBURNE",0,15010,0
"142473",2018-11-29,"COFFEE",0,51950,0
"142475",2018-11-29,"COLBERT",0,55004,0
"142477",2018-11-29,"CONECUH",0,12292,0
"142479",2018-11-29,"COOSA",0,10643,0
"142481",2018-11-29,"COVINGTON",0,36953,0
"142483",2018-11-29,"CRENSHAW",0,13825,0
"142485",2018-11-29,"CULLMAN",0,83418,0
"142487",2018-11-29,"DALE",0,49143,0
"142489",2018-11-29,"DALLAS",0,38294,0
"142491",2018-11-29,"DE KALB",0,71407,0
"142493",2018-11-29,"ELMORE",1,81011,1.23440026663046e-05
"142495",2018-11-29,"ESCAMBIA",0,36524,0
"142497",2018-11-29,"ETOWAH",0,102611,0
"142499",2018-11-29,"FAYETTE",0,16445,0
"142501",2018-11-29,"FRANKLIN",0,31298,0
"142503",2018-11-29,"GENEVA",0,26306,0
"142505",2018-11-29,"GREENE",0,8209,0
"142507",2018-11-29,"HALE",0,14749,0
"142509",2018-11-29,"HENRY",0,17173,0
"142511",2018-11-29,"HOUSTON",0,104770,0
"142513",2018-11-29,"JACKSON",0,51621,0
"142515",2018-11-29,"JEFFERSON",3,659429,4.54939045750187e-06
"142517",2018-11-29,"LAMAR",0,13882,0
"142519",2018-11-29,"LAUDERDALE",0,92604,0
"142521",2018-11-29,"LAWRENCE",0,32941,0
"142523",2018-11-29,"LEE",0,163656,0
"142525",2018-11-29,"LIMESTONE",0,96177,0
"142527",2018-11-29,"LOWNDES",0,9974,0
"142529",2018-11-29,"MACON",0,18321,0
"142531",2018-11-29,"MADISON",1,367004,2.72476594260553e-06
"142533",2018-11-29,"MARENGO",0,19056,0
"142535",2018-11-29,"MARION",0,29750,0
"142537",2018-11-29,"MARSHALL",0,96170,0
"142539",2018-11-29,"MOBILE",0,413908,0
"142541",2018-11-29,"MONROE",0,21062,0
"142543",2018-11-29,"MONTGOMERY",0,226504,0
"142545",2018-11-29,"MORGAN",0,119203,0
"142547",2018-11-29,"PERRY",0,9070,0
"142549",2018-11-29,"PICKENS",0,19980,0
"142551",2018-11-29,"PIKE",0,33242,0
"142553",2018-11-29,"RANDOLPH",0,22727,0
"142555",2018-11-29,"RUSSELL",0,57784,0
"142557",2018-11-29,"SHELBY",2,215583,9.2771693500879e-06
"142559",2018-11-29,"SAINT CLAIR",0,88654,0
"142561",2018-11-29,"SUMTER",0,12634,0
"142563",2018-11-29,"TALLADEGA",0,80137,0
"142565",2018-11-29,"TALLAPOOSA",0,40535,0
"142567",2018-11-29,"TUSCALOOSA",0,208319,0
"142569",2018-11-29,"WALKER",0,63669,0
"142571",2018-11-29,"WASHINGTON",0,16402,0
"142573",2018-11-29,"WILCOX",0,10599,0
"142575",2018-11-29,"WINSTON",0,23693,0
"142577",2018-11-30,"AUTAUGA",0,55533,0
"142579",2018-11-30,"BALDWIN",0,217855,0
"142581",2018-11-30,"BARBOUR",0,24872,0
"142583",2018-11-30,"BIBB",0,22367,0
"142585",2018-11-30,"BLOUNT",0,57771,0
"142587",2018-11-30,"BULLOCK",0,10174,0
"142589",2018-11-30,"BUTLER",0,19631,0
"142591",2018-11-30,"CALHOUN",1,114331,8.74653418582887e-06
"142593",2018-11-30,"CHAMBERS",0,33600,0
"142595",2018-11-30,"CHEROKEE",0,26014,0
"142597",2018-11-30,"CHILTON",0,44163,0
"142599",2018-11-30,"CHOCTAW",0,12833,0
"142601",2018-11-30,"CLARKE",0,23918,0
"142603",2018-11-30,"CLAY",0,13294,0
"142605",2018-11-30,"CLEBURNE",0,15010,0
"142607",2018-11-30,"COFFEE",0,51950,0
"142609",2018-11-30,"COLBERT",1,55004,1.81804959639299e-05
"142611",2018-11-30,"CONECUH",0,12292,0
"142613",2018-11-30,"COOSA",0,10643,0
"142615",2018-11-30,"COVINGTON",0,36953,0
"142617",2018-11-30,"CRENSHAW",0,13825,0
"142619",2018-11-30,"CULLMAN",1,83418,1.19878203744995e-05
"142621",2018-11-30,"DALE",0,49143,0
"142623",2018-11-30,"DALLAS",0,38294,0
"142625",2018-11-30,"DE KALB",0,71407,0
"142627",2018-11-30,"ELMORE",0,81011,0
"142629",2018-11-30,"ESCAMBIA",0,36524,0
"142631",2018-11-30,"ETOWAH",0,102611,0
"142633",2018-11-30,"FAYETTE",0,16445,0
"142635",2018-11-30,"FRANKLIN",0,31298,0
"142637",2018-11-30,"GENEVA",1,26306,3.80141412605489e-05
"142639",2018-11-30,"GREENE",0,8209,0
"142641",2018-11-30,"HALE",0,14749,0
"142643",2018-11-30,"HENRY",0,17173,0
"142645",2018-11-30,"HOUSTON",1,104770,9.54471699914097e-06
"142647",2018-11-30,"JACKSON",0,51621,0
"142649",2018-11-30,"JEFFERSON",1,659429,1.51646348583396e-06
"142651",2018-11-30,"LAMAR",0,13882,0
"142653",2018-11-30,"LAUDERDALE",0,92604,0
"142655",2018-11-30,"LAWRENCE",0,32941,0
"142657",2018-11-30,"LEE",0,163656,0
"142659",2018-11-30,"LIMESTONE",0,96177,0
"142661",2018-11-30,"LOWNDES",0,9974,0
"142663",2018-11-30,"MACON",0,18321,0
"142665",2018-11-30,"MADISON",0,367004,0
"142667",2018-11-30,"MARENGO",0,19056,0
"142669",2018-11-30,"MARION",0,29750,0
"142671",2018-11-30,"MARSHALL",0,96170,0
"142673",2018-11-30,"MOBILE",0,413908,0
"142675",2018-11-30,"MONROE",0,21062,0
"142677",2018-11-30,"MONTGOMERY",0,226504,0
"142679",2018-11-30,"MORGAN",0,119203,0
"142681",2018-11-30,"PERRY",0,9070,0
"142683",2018-11-30,"PICKENS",0,19980,0
"142685",2018-11-30,"PIKE",0,33242,0
"142687",2018-11-30,"RANDOLPH",0,22727,0
"142689",2018-11-30,"RUSSELL",0,57784,0
"142691",2018-11-30,"SHELBY",1,215583,4.63858467504395e-06
"142693",2018-11-30,"SAINT CLAIR",0,88654,0
"142695",2018-11-30,"SUMTER",0,12634,0
"142697",2018-11-30,"TALLADEGA",1,80137,1.24786303455333e-05
"142699",2018-11-30,"TALLAPOOSA",0,40535,0
"142701",2018-11-30,"TUSCALOOSA",0,208319,0
"142703",2018-11-30,"WALKER",0,63669,0
"142705",2018-11-30,"WASHINGTON",0,16402,0
"142707",2018-11-30,"WILCOX",0,10599,0
"142709",2018-11-30,"WINSTON",0,23693,0
"142711",2018-12-01,"AUTAUGA",0,55533,0
"142713",2018-12-01,"BALDWIN",1,217855,4.59020908402378e-06
"142715",2018-12-01,"BARBOUR",0,24872,0
"142717",2018-12-01,"BIBB",0,22367,0
"142719",2018-12-01,"BLOUNT",0,57771,0
"142721",2018-12-01,"BULLOCK",0,10174,0
"142723",2018-12-01,"BUTLER",0,19631,0
"142725",2018-12-01,"CALHOUN",1,114331,8.74653418582887e-06
"142727",2018-12-01,"CHAMBERS",0,33600,0
"142729",2018-12-01,"CHEROKEE",0,26014,0
"142731",2018-12-01,"CHILTON",0,44163,0
"142733",2018-12-01,"CHOCTAW",0,12833,0
"142735",2018-12-01,"CLARKE",0,23918,0
"142737",2018-12-01,"CLAY",0,13294,0
"142739",2018-12-01,"CLEBURNE",0,15010,0
"142741",2018-12-01,"COFFEE",0,51950,0
"142743",2018-12-01,"COLBERT",0,55004,0
"142745",2018-12-01,"CONECUH",0,12292,0
"142747",2018-12-01,"COOSA",0,10643,0
"142749",2018-12-01,"COVINGTON",0,36953,0
"142751",2018-12-01,"CRENSHAW",0,13825,0
"142753",2018-12-01,"CULLMAN",0,83418,0
"142755",2018-12-01,"DALE",0,49143,0
"142757",2018-12-01,"DALLAS",0,38294,0
"142759",2018-12-01,"DE KALB",0,71407,0
"142761",2018-12-01,"ELMORE",0,81011,0
"142763",2018-12-01,"ESCAMBIA",0,36524,0
"142765",2018-12-01,"ETOWAH",1,102611,9.74554385007455e-06
"142767",2018-12-01,"FAYETTE",1,16445,6.08087564609304e-05
"142769",2018-12-01,"FRANKLIN",0,31298,0
"142771",2018-12-01,"GENEVA",0,26306,0
"142773",2018-12-01,"GREENE",0,8209,0
"142775",2018-12-01,"HALE",0,14749,0
"142777",2018-12-01,"HENRY",0,17173,0
"142779",2018-12-01,"HOUSTON",0,104770,0
"142781",2018-12-01,"JACKSON",0,51621,0
"142783",2018-12-01,"JEFFERSON",2,659429,3.03292697166791e-06
"142785",2018-12-01,"LAMAR",1,13882,7.20357297219421e-05
"142787",2018-12-01,"LAUDERDALE",0,92604,0
"142789",2018-12-01,"LAWRENCE",0,32941,0
"142791",2018-12-01,"LEE",0,163656,0
"142793",2018-12-01,"LIMESTONE",0,96177,0
"142795",2018-12-01,"LOWNDES",0,9974,0
"142797",2018-12-01,"MACON",0,18321,0
"142799",2018-12-01,"MADISON",2,367004,5.44953188521106e-06
"142801",2018-12-01,"MARENGO",0,19056,0
"142803",2018-12-01,"MARION",1,29750,3.36134453781513e-05
"142805",2018-12-01,"MARSHALL",0,96170,0
"142807",2018-12-01,"MOBILE",0,413908,0
"142809",2018-12-01,"MONROE",0,21062,0
"142811",2018-12-01,"MONTGOMERY",0,226504,0
"142813",2018-12-01,"MORGAN",0,119203,0
"142815",2018-12-01,"PERRY",0,9070,0
"142817",2018-12-01,"PICKENS",0,19980,0
"142819",2018-12-01,"PIKE",0,33242,0
"142821",2018-12-01,"RANDOLPH",0,22727,0
"142823",2018-12-01,"RUSSELL",0,57784,0
"142825",2018-12-01,"SHELBY",1,215583,4.63858467504395e-06
"142827",2018-12-01,"SAINT CLAIR",0,88654,0
"142829",2018-12-01,"SUMTER",0,12634,0
"142831",2018-12-01,"TALLADEGA",0,80137,0
"142833",2018-12-01,"TALLAPOOSA",0,40535,0
"142835",2018-12-01,"TUSCALOOSA",1,208319,4.80033026272208e-06
"142837",2018-12-01,"WALKER",0,63669,0
"142839",2018-12-01,"WASHINGTON",0,16402,0
"142841",2018-12-01,"WILCOX",0,10599,0
"142843",2018-12-01,"WINSTON",0,23693,0
"142845",2018-12-02,"AUTAUGA",0,55533,0
"142847",2018-12-02,"BALDWIN",0,217855,0
"142849",2018-12-02,"BARBOUR",0,24872,0
"142851",2018-12-02,"BIBB",0,22367,0
"142853",2018-12-02,"BLOUNT",0,57771,0
"142855",2018-12-02,"BULLOCK",0,10174,0
"142857",2018-12-02,"BUTLER",0,19631,0
"142859",2018-12-02,"CALHOUN",0,114331,0
"142861",2018-12-02,"CHAMBERS",0,33600,0
"142863",2018-12-02,"CHEROKEE",0,26014,0
"142865",2018-12-02,"CHILTON",0,44163,0
"142867",2018-12-02,"CHOCTAW",0,12833,0
"142869",2018-12-02,"CLARKE",0,23918,0
"142871",2018-12-02,"CLAY",0,13294,0
"142873",2018-12-02,"CLEBURNE",0,15010,0
"142875",2018-12-02,"COFFEE",0,51950,0
"142877",2018-12-02,"COLBERT",0,55004,0
"142879",2018-12-02,"CONECUH",0,12292,0
"142881",2018-12-02,"COOSA",0,10643,0
"142883",2018-12-02,"COVINGTON",0,36953,0
"142885",2018-12-02,"CRENSHAW",0,13825,0
"142887",2018-12-02,"CULLMAN",0,83418,0
"142889",2018-12-02,"DALE",0,49143,0
"142891",2018-12-02,"DALLAS",0,38294,0
"142893",2018-12-02,"DE KALB",0,71407,0
"142895",2018-12-02,"ELMORE",0,81011,0
"142897",2018-12-02,"ESCAMBIA",0,36524,0
"142899",2018-12-02,"ETOWAH",0,102611,0
"142901",2018-12-02,"FAYETTE",0,16445,0
"142903",2018-12-02,"FRANKLIN",0,31298,0
"142905",2018-12-02,"GENEVA",0,26306,0
"142907",2018-12-02,"GREENE",0,8209,0
"142909",2018-12-02,"HALE",0,14749,0
"142911",2018-12-02,"HENRY",0,17173,0
"142913",2018-12-02,"HOUSTON",0,104770,0
"142915",2018-12-02,"JACKSON",0,51621,0
"142917",2018-12-02,"JEFFERSON",0,659429,0
"142919",2018-12-02,"LAMAR",0,13882,0
"142921",2018-12-02,"LAUDERDALE",0,92604,0
"142923",2018-12-02,"LAWRENCE",0,32941,0
"142925",2018-12-02,"LEE",0,163656,0
"142927",2018-12-02,"LIMESTONE",0,96177,0
"142929",2018-12-02,"LOWNDES",0,9974,0
"142931",2018-12-02,"MACON",0,18321,0
"142933",2018-12-02,"MADISON",0,367004,0
"142935",2018-12-02,"MARENGO",0,19056,0
"142937",2018-12-02,"MARION",0,29750,0
"142939",2018-12-02,"MARSHALL",0,96170,0
"142941",2018-12-02,"MOBILE",0,413908,0
"142943",2018-12-02,"MONROE",0,21062,0
"142945",2018-12-02,"MONTGOMERY",0,226504,0
"142947",2018-12-02,"MORGAN",0,119203,0
"142949",2018-12-02,"PERRY",0,9070,0
"142951",2018-12-02,"PICKENS",0,19980,0
"142953",2018-12-02,"PIKE",0,33242,0
"142955",2018-12-02,"RANDOLPH",0,22727,0
"142957",2018-12-02,"RUSSELL",0,57784,0
"142959",2018-12-02,"SHELBY",0,215583,0
"142961",2018-12-02,"SAINT CLAIR",0,88654,0
"142963",2018-12-02,"SUMTER",0,12634,0
"142965",2018-12-02,"TALLADEGA",0,80137,0
"142967",2018-12-02,"TALLAPOOSA",0,40535,0
"142969",2018-12-02,"TUSCALOOSA",1,208319,4.80033026272208e-06
"142971",2018-12-02,"WALKER",0,63669,0
"142973",2018-12-02,"WASHINGTON",0,16402,0
"142975",2018-12-02,"WILCOX",0,10599,0
"142977",2018-12-02,"WINSTON",0,23693,0
"142979",2018-12-03,"AUTAUGA",0,55533,0
"142981",2018-12-03,"BALDWIN",0,217855,0
"142983",2018-12-03,"BARBOUR",0,24872,0
"142985",2018-12-03,"BIBB",0,22367,0
"142987",2018-12-03,"BLOUNT",0,57771,0
"142989",2018-12-03,"BULLOCK",0,10174,0
"142991",2018-12-03,"BUTLER",0,19631,0
"142993",2018-12-03,"CALHOUN",1,114331,8.74653418582887e-06
"142995",2018-12-03,"CHAMBERS",0,33600,0
"142997",2018-12-03,"CHEROKEE",1,26014,3.84408395479357e-05
"142999",2018-12-03,"CHILTON",0,44163,0
"143001",2018-12-03,"CHOCTAW",0,12833,0
"143003",2018-12-03,"CLARKE",0,23918,0
"143005",2018-12-03,"CLAY",0,13294,0
"143007",2018-12-03,"CLEBURNE",0,15010,0
"143009",2018-12-03,"COFFEE",0,51950,0
"143011",2018-12-03,"COLBERT",0,55004,0
"143013",2018-12-03,"CONECUH",0,12292,0
"143015",2018-12-03,"COOSA",0,10643,0
"143017",2018-12-03,"COVINGTON",0,36953,0
"143019",2018-12-03,"CRENSHAW",0,13825,0
"143021",2018-12-03,"CULLMAN",0,83418,0
"143023",2018-12-03,"DALE",0,49143,0
"143025",2018-12-03,"DALLAS",0,38294,0
"143027",2018-12-03,"DE KALB",1,71407,1.40042292772417e-05
"143029",2018-12-03,"ELMORE",0,81011,0
"143031",2018-12-03,"ESCAMBIA",0,36524,0
"143033",2018-12-03,"ETOWAH",2,102611,1.94910877001491e-05
"143035",2018-12-03,"FAYETTE",0,16445,0
"143037",2018-12-03,"FRANKLIN",0,31298,0
"143039",2018-12-03,"GENEVA",0,26306,0
"143041",2018-12-03,"GREENE",0,8209,0
"143043",2018-12-03,"HALE",0,14749,0
"143045",2018-12-03,"HENRY",0,17173,0
"143047",2018-12-03,"HOUSTON",0,104770,0
"143049",2018-12-03,"JACKSON",0,51621,0
"143051",2018-12-03,"JEFFERSON",1,659429,1.51646348583396e-06
"143053",2018-12-03,"LAMAR",0,13882,0
"143055",2018-12-03,"LAUDERDALE",0,92604,0
"143057",2018-12-03,"LAWRENCE",0,32941,0
"143059",2018-12-03,"LEE",0,163656,0
"143061",2018-12-03,"LIMESTONE",0,96177,0
"143063",2018-12-03,"LOWNDES",0,9974,0
"143065",2018-12-03,"MACON",0,18321,0
"143067",2018-12-03,"MADISON",0,367004,0
"143069",2018-12-03,"MARENGO",0,19056,0
"143071",2018-12-03,"MARION",0,29750,0
"143073",2018-12-03,"MARSHALL",0,96170,0
"143075",2018-12-03,"MOBILE",0,413908,0
"143077",2018-12-03,"MONROE",0,21062,0
"143079",2018-12-03,"MONTGOMERY",0,226504,0
"143081",2018-12-03,"MORGAN",0,119203,0
"143083",2018-12-03,"PERRY",0,9070,0
"143085",2018-12-03,"PICKENS",0,19980,0
"143087",2018-12-03,"PIKE",0,33242,0
"143089",2018-12-03,"RANDOLPH",0,22727,0
"143091",2018-12-03,"RUSSELL",0,57784,0
"143093",2018-12-03,"SHELBY",0,215583,0
"143095",2018-12-03,"SAINT CLAIR",0,88654,0
"143097",2018-12-03,"SUMTER",0,12634,0
"143099",2018-12-03,"TALLADEGA",0,80137,0
"143101",2018-12-03,"TALLAPOOSA",0,40535,0
"143103",2018-12-03,"TUSCALOOSA",0,208319,0
"143105",2018-12-03,"WALKER",0,63669,0
"143107",2018-12-03,"WASHINGTON",0,16402,0
"143109",2018-12-03,"WILCOX",0,10599,0
"143111",2018-12-03,"WINSTON",0,23693,0
"143113",2018-12-04,"AUTAUGA",0,55533,0
"143115",2018-12-04,"BALDWIN",0,217855,0
"143117",2018-12-04,"BARBOUR",0,24872,0
"143119",2018-12-04,"BIBB",0,22367,0
"143121",2018-12-04,"BLOUNT",0,57771,0
"143123",2018-12-04,"BULLOCK",0,10174,0
"143125",2018-12-04,"BUTLER",0,19631,0
"143127",2018-12-04,"CALHOUN",0,114331,0
"143129",2018-12-04,"CHAMBERS",0,33600,0
"143131",2018-12-04,"CHEROKEE",0,26014,0
"143133",2018-12-04,"CHILTON",0,44163,0
"143135",2018-12-04,"CHOCTAW",0,12833,0
"143137",2018-12-04,"CLARKE",0,23918,0
"143139",2018-12-04,"CLAY",0,13294,0
"143141",2018-12-04,"CLEBURNE",0,15010,0
"143143",2018-12-04,"COFFEE",0,51950,0
"143145",2018-12-04,"COLBERT",0,55004,0
"143147",2018-12-04,"CONECUH",0,12292,0
"143149",2018-12-04,"COOSA",0,10643,0
"143151",2018-12-04,"COVINGTON",0,36953,0
"143153",2018-12-04,"CRENSHAW",0,13825,0
"143155",2018-12-04,"CULLMAN",0,83418,0
"143157",2018-12-04,"DALE",0,49143,0
"143159",2018-12-04,"DALLAS",0,38294,0
"143161",2018-12-04,"DE KALB",0,71407,0
"143163",2018-12-04,"ELMORE",1,81011,1.23440026663046e-05
"143165",2018-12-04,"ESCAMBIA",0,36524,0
"143167",2018-12-04,"ETOWAH",0,102611,0
"143169",2018-12-04,"FAYETTE",0,16445,0
"143171",2018-12-04,"FRANKLIN",2,31298,6.39018467633715e-05
"143173",2018-12-04,"GENEVA",0,26306,0
"143175",2018-12-04,"GREENE",0,8209,0
"143177",2018-12-04,"HALE",0,14749,0
"143179",2018-12-04,"HENRY",0,17173,0
"143181",2018-12-04,"HOUSTON",0,104770,0
"143183",2018-12-04,"JACKSON",0,51621,0
"143185",2018-12-04,"JEFFERSON",2,659429,3.03292697166791e-06
"143187",2018-12-04,"LAMAR",0,13882,0
"143189",2018-12-04,"LAUDERDALE",0,92604,0
"143191",2018-12-04,"LAWRENCE",0,32941,0
"143193",2018-12-04,"LEE",0,163656,0
"143195",2018-12-04,"LIMESTONE",0,96177,0
"143197",2018-12-04,"LOWNDES",0,9974,0
"143199",2018-12-04,"MACON",0,18321,0
"143201",2018-12-04,"MADISON",1,367004,2.72476594260553e-06
"143203",2018-12-04,"MARENGO",0,19056,0
"143205",2018-12-04,"MARION",2,29750,6.72268907563025e-05
"143207",2018-12-04,"MARSHALL",0,96170,0
"143209",2018-12-04,"MOBILE",0,413908,0
"143211",2018-12-04,"MONROE",0,21062,0
"143213",2018-12-04,"MONTGOMERY",1,226504,4.41493306961466e-06
"143215",2018-12-04,"MORGAN",1,119203,8.38905061114234e-06
"143217",2018-12-04,"PERRY",0,9070,0
"143219",2018-12-04,"PICKENS",0,19980,0
"143221",2018-12-04,"PIKE",0,33242,0
"143223",2018-12-04,"RANDOLPH",0,22727,0
"143225",2018-12-04,"RUSSELL",0,57784,0
"143227",2018-12-04,"SHELBY",0,215583,0
"143229",2018-12-04,"SAINT CLAIR",0,88654,0
"143231",2018-12-04,"SUMTER",0,12634,0
"143233",2018-12-04,"TALLADEGA",0,80137,0
"143235",2018-12-04,"TALLAPOOSA",0,40535,0
"143237",2018-12-04,"TUSCALOOSA",0,208319,0
"143239",2018-12-04,"WALKER",0,63669,0
"143241",2018-12-04,"WASHINGTON",0,16402,0
"143243",2018-12-04,"WILCOX",0,10599,0
"143245",2018-12-04,"WINSTON",1,23693,4.22065588992529e-05
"143247",2018-12-05,"AUTAUGA",1,55533,1.80073109682531e-05
"143249",2018-12-05,"BALDWIN",0,217855,0
"143251",2018-12-05,"BARBOUR",0,24872,0
"143253",2018-12-05,"BIBB",0,22367,0
"143255",2018-12-05,"BLOUNT",0,57771,0
"143257",2018-12-05,"BULLOCK",0,10174,0
"143259",2018-12-05,"BUTLER",0,19631,0
"143261",2018-12-05,"CALHOUN",0,114331,0
"143263",2018-12-05,"CHAMBERS",0,33600,0
"143265",2018-12-05,"CHEROKEE",0,26014,0
"143267",2018-12-05,"CHILTON",0,44163,0
"143269",2018-12-05,"CHOCTAW",0,12833,0
"143271",2018-12-05,"CLARKE",0,23918,0
"143273",2018-12-05,"CLAY",0,13294,0
"143275",2018-12-05,"CLEBURNE",0,15010,0
"143277",2018-12-05,"COFFEE",0,51950,0
"143279",2018-12-05,"COLBERT",1,55004,1.81804959639299e-05
"143281",2018-12-05,"CONECUH",0,12292,0
"143283",2018-12-05,"COOSA",0,10643,0
"143285",2018-12-05,"COVINGTON",0,36953,0
"143287",2018-12-05,"CRENSHAW",0,13825,0
"143289",2018-12-05,"CULLMAN",0,83418,0
"143291",2018-12-05,"DALE",0,49143,0
"143293",2018-12-05,"DALLAS",0,38294,0
"143295",2018-12-05,"DE KALB",0,71407,0
"143297",2018-12-05,"ELMORE",1,81011,1.23440026663046e-05
"143299",2018-12-05,"ESCAMBIA",0,36524,0
"143301",2018-12-05,"ETOWAH",0,102611,0
"143303",2018-12-05,"FAYETTE",0,16445,0
"143305",2018-12-05,"FRANKLIN",0,31298,0
"143307",2018-12-05,"GENEVA",0,26306,0
"143309",2018-12-05,"GREENE",0,8209,0
"143311",2018-12-05,"HALE",0,14749,0
"143313",2018-12-05,"HENRY",0,17173,0
"143315",2018-12-05,"HOUSTON",0,104770,0
"143317",2018-12-05,"JACKSON",0,51621,0
"143319",2018-12-05,"JEFFERSON",3,659429,4.54939045750187e-06
"143321",2018-12-05,"LAMAR",0,13882,0
"143323",2018-12-05,"LAUDERDALE",0,92604,0
"143325",2018-12-05,"LAWRENCE",0,32941,0
"143327",2018-12-05,"LEE",0,163656,0
"143329",2018-12-05,"LIMESTONE",0,96177,0
"143331",2018-12-05,"LOWNDES",0,9974,0
"143333",2018-12-05,"MACON",0,18321,0
"143335",2018-12-05,"MADISON",1,367004,2.72476594260553e-06
"143337",2018-12-05,"MARENGO",0,19056,0
"143339",2018-12-05,"MARION",0,29750,0
"143341",2018-12-05,"MARSHALL",0,96170,0
"143343",2018-12-05,"MOBILE",0,413908,0
"143345",2018-12-05,"MONROE",0,21062,0
"143347",2018-12-05,"MONTGOMERY",0,226504,0
"143349",2018-12-05,"MORGAN",0,119203,0
"143351",2018-12-05,"PERRY",0,9070,0
"143353",2018-12-05,"PICKENS",0,19980,0
"143355",2018-12-05,"PIKE",0,33242,0
"143357",2018-12-05,"RANDOLPH",0,22727,0
"143359",2018-12-05,"RUSSELL",0,57784,0
"143361",2018-12-05,"SHELBY",0,215583,0
"143363",2018-12-05,"SAINT CLAIR",0,88654,0
"143365",2018-12-05,"SUMTER",0,12634,0
"143367",2018-12-05,"TALLADEGA",0,80137,0
"143369",2018-12-05,"TALLAPOOSA",0,40535,0
"143371",2018-12-05,"TUSCALOOSA",0,208319,0
"143373",2018-12-05,"WALKER",0,63669,0
"143375",2018-12-05,"WASHINGTON",0,16402,0
"143377",2018-12-05,"WILCOX",0,10599,0
"143379",2018-12-05,"WINSTON",0,23693,0
"143381",2018-12-06,"AUTAUGA",0,55533,0
"143383",2018-12-06,"BALDWIN",0,217855,0
"143385",2018-12-06,"BARBOUR",0,24872,0
"143387",2018-12-06,"BIBB",0,22367,0
"143389",2018-12-06,"BLOUNT",0,57771,0
"143391",2018-12-06,"BULLOCK",0,10174,0
"143393",2018-12-06,"BUTLER",0,19631,0
"143395",2018-12-06,"CALHOUN",0,114331,0
"143397",2018-12-06,"CHAMBERS",0,33600,0
"143399",2018-12-06,"CHEROKEE",1,26014,3.84408395479357e-05
"143401",2018-12-06,"CHILTON",0,44163,0
"143403",2018-12-06,"CHOCTAW",0,12833,0
"143405",2018-12-06,"CLARKE",0,23918,0
"143407",2018-12-06,"CLAY",0,13294,0
"143409",2018-12-06,"CLEBURNE",0,15010,0
"143411",2018-12-06,"COFFEE",1,51950,1.92492781520693e-05
"143413",2018-12-06,"COLBERT",0,55004,0
"143415",2018-12-06,"CONECUH",0,12292,0
"143417",2018-12-06,"COOSA",0,10643,0
"143419",2018-12-06,"COVINGTON",0,36953,0
"143421",2018-12-06,"CRENSHAW",0,13825,0
"143423",2018-12-06,"CULLMAN",0,83418,0
"143425",2018-12-06,"DALE",1,49143,2.03487780558777e-05
"143427",2018-12-06,"DALLAS",0,38294,0
"143429",2018-12-06,"DE KALB",0,71407,0
"143431",2018-12-06,"ELMORE",1,81011,1.23440026663046e-05
